#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS_guess	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:7
796	guardar	verb	0	66519	104.554	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
797	atingir	verb	0	66473	104.482	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
798	primeira vez	mwe	1	66431	104.416	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
799	descer	verb	0	66398	104.364	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
800	sol	unk	0	66397	104.363	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
801	discutir	verb	0	66381	104.337	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
802	dançar	verb	0	66360	104.304	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
803	governo	noun	0	66345	104.281	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
804	vermelho	noun	0	66216	104.078	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
805	saída	noun	0	66177	104.017	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
806	duro	noun	0	66123	103.932	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
807	ocupado	noun	0	65738	103.327	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
808	após	prep	0	65730	103.314	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::prep source::opensubtitles_ep_v2018 variety::EP register::spoken
809	maravilhoso	adj	0	65365	102.741	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
810	horrível	adj	0	65161	102.420	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
811	limpar	verb	0	65094	102.315	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
812	fome	unk	0	64979	102.134	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
813	estrada	noun	0	64957	102.099	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
814	energia	noun	0	64927	102.052	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
815	impossível	adj	0	64659	101.631	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
816	controlo	noun	0	64603	101.543	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
817	imenso	noun	0	64567	101.486	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
818	avançar	verb	0	64476	101.343	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
819	alvo	noun	0	64371	101.178	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
820	companhia	noun	0	64216	100.935	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
821	retirar	verb	0	64119	100.782	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
822	código	noun	0	64045	100.666	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
823	nessa	noun	0	63992	100.582	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
824	operação	noun	0	63973	100.553	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
825	homicídio	noun	0	63934	100.491	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
826	simplesmente	adv	0	63925	100.477	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
827	metro	noun	0	63920	100.469	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
828	dessa	noun	0	63832	100.331	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
829	the	unk	0	63661	100.062	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
830	lançar	verb	0	63635	100.021	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
831	comandante	unk	0	63601	99.968	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
832	daí	unk	0	63597	99.962	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
833	eles estão	mwe	1	63556	99.897	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
834	norte	unk	0	62876	98.828	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
835	pra	noun	0	62856	98.797	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
836	foda	noun	0	62828	98.753	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
837	interessante	unk	0	62821	98.742	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
838	saltar	verb	0	62617	98.421	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
839	parabéns	unk	0	62552	98.319	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
840	gritar	verb	0	62409	98.094	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
841	pertencer	verb	0	62401	98.082	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
842	despedir	verb	0	62337	97.981	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
843	surpresa	adj	0	62205	97.774	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
844	centro	noun	0	62175	97.726	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
845	quero saber	mwe	1	62143	97.676	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
846	bala	noun	0	61948	97.370	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
847	despachar	verb	0	61884	97.269	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
848	quente	adj	0	61680	96.948	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
849	namorada	noun	0	61619	96.853	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
850	peça	noun	0	61418	96.537	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
851	garantir	verb	0	61403	96.513	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
852	bar	unk	0	61374	96.467	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
853	custar	verb	0	61345	96.422	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
854	assinar	verb	0	61268	96.301	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
855	aula	noun	0	61212	96.213	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
856	nesse	unk	0	61142	96.103	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
857	naquela	pron	0	61031	95.928	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::pron source::opensubtitles_ep_v2018 variety::EP register::spoken
858	esperança	noun	0	60922	95.757	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
859	metade	num	0	60730	95.455	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
860	lidar	verb	0	60701	95.410	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
861	rico	adj	0	60603	95.256	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
862	janela	noun	0	60517	95.120	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
863	neste momento	mwe	1	60477	95.058	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
864	destino	adj	0	60435	94.992	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
865	através	prep	0	60395	94.929	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::prep source::opensubtitles_ep_v2018 variety::EP register::spoken
866	desse	unk	0	60352	94.861	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
867	ver lo	mwe	1	60339	94.841	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
868	acerca	unk	0	60144	94.534	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
869	mestre	unk	0	60131	94.514	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
870	experiência	noun	0	60065	94.410	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
871	perigo	noun	0	60044	94.377	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
872	mala	noun	0	60033	94.360	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
873	conselho	noun	0	59737	93.894	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
874	vencer	verb	0	59713	93.857	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
875	secreto	noun	0	59697	93.832	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
876	desta vez	mwe	1	59679	93.803	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
877	ora	adv	0	59661	93.775	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
878	risco	noun	0	59526	93.563	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
879	transformar	verb	0	59469	93.473	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
880	evitar	verb	0	59462	93.462	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
881	monte	unk	0	59286	93.186	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
882	reconhecer	verb	0	59261	93.146	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
883	tradução	noun	0	59252	93.132	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
884	agir	verb	0	59224	93.088	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
885	posso ajudar	mwe	1	59050	92.815	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
886	preparado	noun	0	59015	92.760	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
887	mentira	noun	0	58996	92.730	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
888	simpático	adj	0	58759	92.357	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
889	pobre	unk	0	58758	92.356	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
890	namorado	noun	0	58677	92.228	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
891	honra	noun	0	58655	92.194	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
892	memória	noun	0	58653	92.191	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
893	planeta	noun	0	58631	92.156	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
894	apartamento	noun	0	58351	91.716	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
895	suspeito	noun	0	58273	91.593	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
896	imediatamente	adv	0	58261	91.574	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
897	árvore	unk	0	58211	91.496	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
898	direção	noun	0	58177	91.442	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
899	oito	num	0	57956	91.095	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
900	dedo	noun	0	57915	91.031	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
901	nível	adj	0	57865	90.952	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
902	treta	noun	0	57723	90.729	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
903	falhar	verb	0	57392	90.209	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
904	resultar	verb	0	57392	90.209	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
905	fingir	verb	0	57347	90.138	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
906	igual	adj	0	57329	90.110	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
907	admitir	verb	0	57326	90.105	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
908	área	unk	0	57322	90.099	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
909	direita	noun	0	57314	90.086	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
910	necessário	noun	0	57293	90.053	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
911	casado	noun	0	57289	90.047	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
912	inferno	noun	0	57263	90.006	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
913	contente	adj	0	57191	89.893	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
914	computador	noun	0	57060	89.687	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
915	carregar	verb	0	57042	89.658	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
916	espécie	unk	0	57042	89.658	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
917	devolver	verb	0	56894	89.426	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
918	preto	noun	0	56822	89.313	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
919	bastar	verb	0	56776	89.240	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
920	convencer	verb	0	56517	88.833	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
921	incomodar	verb	0	56352	88.574	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
922	tenente	adj	0	56341	88.557	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
923	padre	unk	0	56127	88.220	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
924	inteligente	adj	0	56096	88.172	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
925	rainha	adj	0	55926	87.904	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
926	ligação	noun	0	55836	87.763	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
927	virar	verb	0	55754	87.634	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
928	desejo	noun	0	55692	87.537	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
929	imagem	noun	0	55356	87.008	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
930	sul	unk	0	55294	86.911	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
931	dos meus	mwe	1	55243	86.831	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
932	pista	noun	0	55025	86.488	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
933	oficial	adj	0	54991	86.435	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
934	cerveja	noun	0	54942	86.358	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
935	pá	unk	0	54938	86.351	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
936	outro lado	mwe	1	54899	86.290	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
937	termo	noun	0	54844	86.204	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
938	este tipo	mwe	1	54782	86.106	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
939	vista	noun	0	54772	86.090	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
940	debaixo	noun	0	54751	86.057	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
941	causar	verb	0	54726	86.018	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
942	coronel	adj	0	54692	85.965	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
943	atrasado	noun	0	54680	85.946	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
944	cérebro	noun	0	54592	85.808	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
945	planear	verb	0	54490	85.647	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
946	ilha	noun	0	54487	85.643	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
947	parede	noun	0	54455	85.592	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
948	inglês	adj	0	54369	85.457	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
949	repetir	verb	0	54342	85.415	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
950	herói	unk	0	54255	85.278	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
951	aonde	pron	0	54246	85.264	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::pron source::opensubtitles_ep_v2018 variety::EP register::spoken
952	ouro	noun	0	54158	85.125	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
953	cerca	unk	0	54078	85.000	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
954	separar	verb	0	54073	84.992	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
955	supor	unk	0	53996	84.871	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
956	falar contigo	mwe	1	53978	84.842	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
957	delas	unk	0	53937	84.778	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
958	voar	verb	0	53903	84.725	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
959	par	unk	0	53893	84.709	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
960	justo	noun	0	53753	84.489	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
961	confirmar	verb	0	53655	84.335	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
962	cartão	noun	0	53635	84.303	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
963	atender	verb	0	53600	84.248	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
964	comboio	noun	0	53554	84.176	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
965	paciente	adj	0	53490	84.075	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
966	cabrão	noun	0	53487	84.071	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
967	terrível	adj	0	53448	84.009	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
968	vestido	noun	0	53408	83.947	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
