#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS_guess	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:7
345	servir	verb	0	819	308.213	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
346	forma	noun	0	816	307.084	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
347	pegar	verb	0	810	304.826	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
348	vampiro	noun	0	810	304.826	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
349	perto	adv	0	809	304.450	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
350	amor	unk	0	803	302.192	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
351	quer dizer	mwe	1	803	302.192	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
352	sozinho	adj	0	803	302.192	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
353	disto	noun	0	801	301.439	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
354	da minha	mwe	1	798	300.310	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
355	durante	prep	0	798	300.310	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::prep source::opensubtitles_ep_v2018 variety::EP register::spoken
356	contra	prep	0	797	299.934	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::prep source::opensubtitles_ep_v2018 variety::EP register::spoken
357	milhão	num	0	797	299.934	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
358	vivo	noun	0	796	299.558	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
359	ok	intj	0	794	298.805	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
360	senhora	noun	0	792	298.052	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
361	meu pai	mwe	1	787	296.171	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
362	bonito	noun	0	777	292.408	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
363	nisso	noun	0	775	291.655	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
364	família	noun	0	772	290.526	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
365	partir	verb	0	771	290.150	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
366	negócio	noun	0	767	288.644	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
367	vender	verb	0	763	287.139	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
368	número	noun	0	760	286.010	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
369	caminho	adj	0	756	284.505	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
370	jovem	noun	0	753	283.376	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
371	médico	adj	0	751	282.623	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
372	próximo	noun	0	749	281.870	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
373	junto	noun	0	748	281.494	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
374	tocar	verb	0	748	281.494	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
375	adorar	verb	0	744	279.989	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
376	maior	unk	0	740	278.483	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
377	doutor	unk	0	739	278.107	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
378	guerra	noun	0	738	277.731	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
379	humano	adj	0	735	276.602	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
380	tapete	unk	0	734	276.225	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
381	as pessoas	mwe	1	733	275.849	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
382	brincar	verb	0	731	275.096	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
383	menina	adj	0	730	274.720	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
384	meter	verb	0	730	274.720	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
385	quatro	num	0	728	273.967	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
386	belo	noun	0	724	272.462	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
387	todas as	mwe	1	724	272.462	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
388	boa noite	mwe	1	722	271.709	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
389	baixo	noun	0	719	270.580	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
390	ar	unk	0	718	270.204	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
391	neste	unk	0	714	268.699	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
392	lindo	noun	0	705	265.312	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
393	pá	unk	0	704	264.936	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
394	terra	noun	0	703	264.559	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
395	corpo	noun	0	701	263.807	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
396	logo	conj	0	697	262.301	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::conj source::opensubtitles_ep_v2018 variety::EP register::spoken
397	manhã	unk	0	696	261.925	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
398	força	noun	0	694	261.172	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
399	casamento	noun	0	691	260.043	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
400	mexer	verb	0	688	258.914	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
401	rápido	noun	0	687	258.538	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
402	coronel	adj	0	686	258.162	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
403	cinco	num	0	683	257.033	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
404	pena	noun	0	683	257.033	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
405	foda	noun	0	677	254.775	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
406	mau	unk	0	675	254.022	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
407	culpar	verb	0	674	253.646	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
408	coração	noun	0	671	252.517	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
409	altura	noun	0	670	252.140	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
410	adeus	intj	0	667	251.011	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
411	deste	unk	0	667	251.011	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
412	decidir	verb	0	666	250.635	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
413	cavalo	noun	0	665	250.259	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
414	cair	verb	0	663	249.506	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
415	pé	unk	0	663	249.506	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
416	ordem	noun	0	658	247.624	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
417	esta noite	mwe	1	657	247.248	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
418	mostrar	verb	0	657	247.248	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
419	água	noun	0	657	247.248	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
420	mês	adj	0	655	246.495	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
421	alto	noun	0	654	246.119	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
422	bater	verb	0	654	246.119	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
423	rua	noun	0	654	246.119	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
424	marido	noun	0	653	245.743	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
425	as coisas	mwe	1	652	245.366	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
426	bastante	adv	0	643	241.979	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
427	pessoal	adj	0	643	241.979	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
428	valer	verb	0	638	240.098	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
429	agente	adj	0	634	238.593	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
430	estranho	noun	0	630	237.087	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
431	quero dizer	mwe	1	629	236.711	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
432	dedo	noun	0	628	236.335	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
433	apresentar	verb	0	626	235.582	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
434	significar	verb	0	626	235.582	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
435	afastar	verb	0	625	235.206	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
436	filha	noun	0	619	232.948	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
437	salvar	verb	0	615	231.442	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
438	disparar	verb	0	614	231.066	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
439	explicar	verb	0	612	230.313	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
440	outra vez	mwe	1	612	230.313	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
441	prova	noun	0	610	229.561	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
442	esconder	verb	0	609	229.184	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
443	fim	unk	0	607	228.432	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
444	fechar	verb	0	606	228.055	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
445	sim senhor	mwe	1	606	228.055	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
446	realmente	adv	0	604	227.303	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
447	seguro	noun	0	604	227.303	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
448	atirar	verb	0	601	226.174	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
449	cão	noun	0	601	226.174	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
450	possível	adj	0	600	225.797	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
451	deve ser	mwe	1	599	225.421	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
452	difícil	unk	0	599	225.421	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
453	capitão	noun	0	595	223.916	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
454	ah	intj	0	594	223.539	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
455	escrever	verb	0	594	223.539	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
456	passado	noun	0	593	223.163	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
457	apostar	verb	0	592	222.787	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
458	depressa	adv	0	592	222.787	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
459	aparecer	verb	0	590	222.034	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
460	exatamente	adv	0	590	222.034	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
461	mentir	verb	0	590	222.034	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
462	cheio	noun	0	588	221.281	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
463	aceitar	verb	0	578	217.518	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
464	ponte	unk	0	577	217.142	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
465	questão	noun	0	577	217.142	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
466	julgar	verb	0	576	216.765	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
467	cabo	noun	0	575	216.389	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
468	confiar	verb	0	574	216.013	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
469	acordar	verb	0	562	211.497	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
470	plano	adj	0	562	211.497	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
471	à espera	mwe	1	554	208.486	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
472	filme	unk	0	553	208.110	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
473	qualquer coisa	mwe	1	552	207.734	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
474	ler	verb	0	546	205.476	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
475	suficiente	adj	0	546	205.476	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
476	seis	num	0	545	205.099	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
477	cortar	verb	0	542	203.970	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
478	estúpido	noun	0	539	202.841	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
479	ontem	adv	0	539	202.841	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
480	paz	unk	0	539	202.841	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
481	demais	unk	0	537	202.089	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
482	aprender	verb	0	535	201.336	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
483	segurança	noun	0	534	200.960	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
484	preparar	verb	0	533	200.583	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
485	jantar	verb	0	532	200.207	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
486	animal	adj	0	530	199.454	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
487	festa	noun	0	522	196.444	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
488	destruir	verb	0	521	196.067	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
489	diferente	adj	0	521	196.067	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
490	prometer	verb	0	519	195.315	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
491	situação	noun	0	519	195.315	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
492	assassino	adj	0	518	194.938	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
493	prazer	verb	0	518	194.938	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
494	trás	prep	0	518	194.938	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::prep source::opensubtitles_ep_v2018 variety::EP register::spoken
495	preferir	verb	0	517	194.562	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
496	bar	unk	0	514	193.433	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
497	teu pai	mwe	1	514	193.433	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
498	chefe	unk	0	513	193.057	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
499	responder	verb	0	511	192.304	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
500	vamos lá	mwe	1	511	192.304	freq::0001-0500 freq500::0001-0500 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
501	culpa	noun	0	510	191.928	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
502	muito tempo	mwe	1	509	191.551	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
503	luz	unk	0	508	191.175	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
504	pelos	unk	0	508	191.175	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
505	colocar	verb	0	505	190.046	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
506	resto	noun	0	503	189.293	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
507	oficial	adj	0	501	188.541	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
508	verdadeiro	noun	0	501	188.541	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
509	bola	noun	0	499	187.788	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
510	terminar	verb	0	496	186.659	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
511	capaz	unk	0	495	186.283	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
512	enviar	verb	0	494	185.906	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
513	louco	adj	0	493	185.530	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
514	vontade	noun	0	493	185.530	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
515	diabo	noun	0	491	184.777	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
516	licença	noun	0	491	184.777	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
517	sítio	noun	0	491	184.777	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
518	à noite	mwe	1	491	184.777	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
519	criar	verb	0	490	184.401	freq::0501-1000 freq500::0501-1000 freq1000::0001-1000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
