#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS_guess	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:7
1068	cobrir	verb	0	47679	76.419	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1069	peixe	unk	0	47631	76.343	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1070	propósito	noun	0	47583	76.266	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1071	paul	unk	0	47565	76.237	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1072	américa	adj	0	47563	76.234	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1073	deve estar	mwe	1	47283	75.785	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1074	acertar	verb	0	47226	75.693	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1075	valer	verb	0	47001	75.333	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1076	livrar	verb	0	46971	75.285	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1077	registo	noun	0	46948	75.248	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1078	fraco	noun	0	46849	75.089	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1079	membro	noun	0	46844	75.081	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1080	defesa	adj	0	46685	74.826	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1081	saúde	noun	0	46645	74.762	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1082	queimar	verb	0	46644	74.761	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1083	dono	noun	0	46599	74.688	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1084	explodir	verb	0	46573	74.647	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1085	adivinhar	verb	0	46530	74.578	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1086	talvez seja	mwe	1	46525	74.570	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1087	edifício	noun	0	46414	74.392	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1088	imenso	noun	0	46314	74.232	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1089	acompanhar	verb	0	46252	74.132	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1090	trocar	verb	0	46239	74.111	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1091	sapato	noun	0	46219	74.079	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1092	deste	unk	0	46144	73.959	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1093	chatear	verb	0	46135	73.945	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1094	atravessar	verb	0	46107	73.900	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1095	russo	noun	0	46091	73.874	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1096	navio	noun	0	46066	73.834	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1097	anda cá	mwe	1	46048	73.805	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1098	máximo	noun	0	45878	73.533	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1099	durar	verb	0	45859	73.502	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1100	calhar	verb	0	45807	73.419	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1101	referir	verb	0	45782	73.379	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1102	dirigir	verb	0	45777	73.371	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1103	toque	unk	0	45720	73.280	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1104	jornal	adj	0	45700	73.248	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1105	duro	noun	0	45646	73.161	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1106	acima	adv	0	45639	73.150	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
1107	conta	noun	0	45606	73.097	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1108	pele	unk	0	45578	73.052	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1109	foder	verb	0	45457	72.858	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1110	bill	unk	0	45398	72.764	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1111	bilhete	unk	0	45333	72.659	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1112	além disso	mwe	1	45258	72.539	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1113	acesso	noun	0	45068	72.235	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1114	político	adj	0	44978	72.090	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1115	observar	verb	0	44973	72.082	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1116	estação	noun	0	44867	71.912	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1117	mary	unk	0	44834	71.860	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1118	apaixonar	verb	0	44791	71.791	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1119	opinião	noun	0	44787	71.784	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1120	escondido	noun	0	44775	71.765	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1121	gato	noun	0	44746	71.718	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1122	líder	verb	0	44680	71.613	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1123	saudade	noun	0	44672	71.600	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1124	lançar	verb	0	44630	71.533	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1125	batalha	noun	0	44582	71.456	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1126	rabo	noun	0	44406	71.174	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1127	laboratório	noun	0	44399	71.162	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1128	afinal	adj	0	44359	71.098	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1129	sarah	unk	0	44351	71.085	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1130	notar	verb	0	44233	70.896	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1131	experimentar	verb	0	44220	70.875	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1132	realidade	noun	0	44189	70.826	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1133	espada	noun	0	44178	70.808	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1134	apontar	verb	0	44150	70.763	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1135	restar	verb	0	44138	70.744	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1136	vídeo	noun	0	44133	70.736	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1137	poderoso	adj	0	44078	70.648	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1138	peço desculpa	mwe	1	44059	70.617	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1139	militar	verb	0	44030	70.571	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1140	majestade	noun	0	43991	70.508	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1141	partilhar	verb	0	43969	70.473	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1142	assumir	verb	0	43950	70.443	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1143	fumar	verb	0	43921	70.396	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1144	defender	verb	0	43910	70.379	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1145	direcção	noun	0	43880	70.330	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1146	vem cá	mwe	1	43855	70.290	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1147	cavalheiro	noun	0	43846	70.276	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1148	vinho	adj	0	43675	70.002	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1149	bem-vindo	noun	0	43560	69.818	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1150	segurar	verb	0	43436	69.619	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1151	carrinha	adj	0	43405	69.569	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1152	apesar	verb	0	43394	69.552	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1153	dar-lhe	unk	0	43361	69.499	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1154	trato	noun	0	43332	69.452	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1155	obter	verb	0	43287	69.380	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1156	lavar	verb	0	43228	69.285	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1157	senão	conj	0	43225	69.281	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::conj source::opensubtitles_ep_v2018 variety::EP register::spoken
1158	porcaria	noun	0	43220	69.273	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1159	separar	verb	0	43186	69.218	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1160	fantasma	noun	0	43142	69.148	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1161	comum	unk	0	43105	69.088	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1162	flor	unk	0	42999	68.918	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1163	informar	verb	0	42911	68.777	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1164	montanha	noun	0	42873	68.716	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1165	exemplo	noun	0	42864	68.702	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1166	televisão	noun	0	42839	68.662	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1167	rádio	noun	0	42826	68.641	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1168	sentimento	noun	0	42721	68.473	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1169	jeito	noun	0	42687	68.418	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1170	parvo	noun	0	42667	68.386	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1171	limpo	noun	0	42606	68.289	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1172	valor	unk	0	42570	68.231	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1173	depender	verb	0	42372	67.913	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1174	cozinha	adj	0	42355	67.886	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1175	devagar	adv	0	42350	67.878	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
1176	arte	unk	0	42256	67.728	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1177	totalmente	adv	0	42235	67.694	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
1178	departamento	noun	0	42202	67.641	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1179	trair	verb	0	42151	67.559	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1180	corrida	noun	0	42126	67.519	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1181	doença	noun	0	42107	67.489	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1182	m	unk	0	42035	67.373	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1183	diz-lhe	unk	0	41999	67.316	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1184	porco	noun	0	41974	67.276	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1185	porreiro	noun	0	41939	67.219	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1186	movimento	noun	0	41935	67.213	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1187	escuro	noun	0	41885	67.133	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1188	ª	unk	0	41844	67.067	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1189	opção	noun	0	41798	66.993	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1190	esperto	noun	0	41748	66.913	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1191	farei	unk	0	41741	66.902	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1192	maldizer	verb	0	41672	66.792	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1193	verde	noun	0	41646	66.750	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1194	emergência	noun	0	41636	66.734	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1195	concentrar	verb	0	41590	66.660	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1196	faca	unk	0	41513	66.537	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1197	impressão	noun	0	41443	66.424	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1198	parecido	noun	0	41437	66.415	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1199	apagar	verb	0	41405	66.364	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1200	aumentar	verb	0	41316	66.221	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1201	parir	verb	0	41301	66.197	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1202	mudança	noun	0	41186	66.013	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1203	francês	adj	0	41164	65.977	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1204	xerife	unk	0	41163	65.976	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1205	almoço	noun	0	41121	65.908	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1206	cada vez	mwe	1	41095	65.867	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1207	ela	pron	0	41086	65.852	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::pron source::opensubtitles_ep_v2018 variety::EP register::spoken
1208	lixo	noun	0	40935	65.610	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1209	assassinar	verb	0	40879	65.521	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1210	início	noun	0	40853	65.479	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1211	sonhar	verb	0	40849	65.472	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1212	contactar	verb	0	40714	65.256	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1213	fonte	unk	0	40682	65.205	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1214	restaurante	unk	0	40680	65.202	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1215	caramba	intj	0	40591	65.059	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
1216	silêncio	noun	0	40587	65.052	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1217	perseguir	verb	0	40557	65.004	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1218	alemão	noun	0	40517	64.940	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1219	som	unk	0	40488	64.894	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1220	prestar	verb	0	40476	64.875	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1221	via	noun	0	40465	64.857	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1222	chama	noun	0	40446	64.826	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1223	pago	noun	0	40408	64.766	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1224	km	unk	0	40396	64.746	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1225	criminoso	adj	0	40302	64.596	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1226	identificar	verb	0	40285	64.568	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1227	cansar	verb	0	40201	64.434	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1228	nove	num	0	40163	64.373	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
1229	memória	noun	0	40142	64.339	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1230	brilhante	unk	0	40110	64.288	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1231	tony	unk	0	40110	64.288	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1232	desaparecido	noun	0	40027	64.155	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1233	voo	unk	0	39989	64.094	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
1234	anel	adj	0	39921	63.985	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1235	confiança	noun	0	39886	63.929	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1236	envolvido	noun	0	39840	63.855	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1237	cheiro	noun	0	39812	63.810	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1238	pedaço	noun	0	39809	63.806	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
